,State,School District,LEAID,Year,Total Expenditures,Graduation Rate,Enrollment
5727,Montana,Froid H S,3011580,2016,1032000.0,75.0,
5728,Montana,Fromberg K-12,3011650,2016,1868000.0,75.0,
5729,Montana,Gardiner H S,3011850,2016,1428000.0,90.0,
5730,Montana,Garfield County H S,3011880,2016,1190000.0,90.0,
5731,Montana,Geraldine K-12,3012210,2016,1870000.0,75.0,
5732,Montana,Glasgow K-12 Schools,3012420,2016,12551000.0,97.5,
5733,Montana,Philipsburg K-12 Schools,3012840,2016,2637000.0,90.0,
5734,Montana,Great Falls H S,3013050,2016,30592000.0,83.0,
5735,Montana,Hamilton K-12 Schools,3013260,2016,15920000.0,97.5,
5736,Montana,Hardin H S,3013340,2016,7271000.0,72.0,
5737,Montana,Plenty Coups H S,3013360,2016,1270000.0,75.0,
5738,Montana,Harlem H S,3013400,2016,2617000.0,64.5,
5739,Montana,Harlowton H S,3013470,2016,1840000.0,75.0,
5740,Montana,Harrison K-12 Schools,3013530,2016,1650000.0,75.0,
5741,Montana,Havre H S,3013590,2016,7310000.0,77.0,
5742,Montana,Hays-Lodge Pole K-12 Schls,3013660,2016,4353000.0,75.0,
5743,Montana,Helena H S,3013830,2016,30861000.0,86.0,
5744,Montana,Highwood K-12,3014070,2016,1862000.0,75.0,
5745,Montana,Hobson K-12 Schools,3014430,2016,2024000.0,75.0,
5746,Montana,Hot Springs K-12,3014640,2016,2934000.0,75.0,
5747,Montana,Huntley Project K-12 Schools,3014700,2016,9774000.0,95.0,
5748,Montana,Hysham K-12 Schools,3014760,2016,1571000.0,75.0,
5749,Montana,Jefferson H S,3015120,2016,2707000.0,87.0,
5750,Montana,Joliet H S,3015260,2016,1691000.0,90.0,
5751,Montana,Flathead H S,3015420,2016,30251000.0,87.0,
5752,Montana,Lambert H S,3016020,2016,1760000.0,75.0,
5753,Montana,Laurel H S,3016230,2016,7127000.0,92.0,
5754,Montana,Libby K-12 Schools,3016530,2016,13318000.0,87.0,
5755,Montana,Lincoln County H S,3016770,2016,2797000.0,95.0,
5756,Montana,Lincoln K-12 Schools,3016810,2016,1927000.0,75.0,
5757,Montana,Lodge Grass H S,3017040,2016,2781000.0,54.5,
5758,Montana,Malta K-12 Schools,3017580,2016,6377000.0,95.0,
5759,Montana,Manhattan High School,3017640,2016,3218000.0,95.0,
5760,Montana,Medicine Lake K-12 Schools,3018170,2016,2859000.0,75.0,
5761,Montana,Missoula H S,3018540,2016,55110000.0,88.0,
5762,Montana,Moore H S,3018900,2016,955000.0,75.0,
5763,Montana,Nashua K-12 Schools,3019170,2016,1930000.0,75.0,
5764,Montana,Noxon H S,3019500,2016,1375000.0,90.0,
5765,Montana,Park City H S,3020070,2016,1363000.0,90.0,
5766,Montana,Park H S,3020100,2016,7078000.0,97.5,
5767,Montana,Plains H S,3020850,2016,2037000.0,84.5,
5768,Montana,Plentywood K-12 Schools,3020960,2016,7802000.0,90.0,
5769,Montana,Polson H S,3021090,2016,6683000.0,87.0,
5770,Montana,Poplar H S,3021270,2016,4247000.0,37.0,
5771,Montana,Powell County H S,3021450,2016,4432000.0,95.0,
5772,Montana,Power H S,3021540,2016,937000.0,75.0,
5773,Montana,Red Lodge H S,3022110,2016,2696000.0,95.0,
5774,Montana,Roberts K-12 Schools,3022710,2016,1745000.0,75.0,
5775,Montana,Ronan H S,3022800,2016,4582000.0,82.0,
5776,Montana,Rosebud K-12,3022920,2016,1548000.0,75.0,
5777,Montana,Roundup High School,3023070,2016,4824000.0,95.0,
5778,Montana,Roy K-12 Schools,3023160,2016,1047000.0,75.0,
5779,Montana,Savage H S,3023550,2016,1087000.0,75.0,
5780,Montana,Scobey K-12 Schools,3023670,2016,5276000.0,90.0,
5781,Montana,Shelby H S,3023910,2016,2603000.0,95.0,
5782,Montana,Shepherd H S,3023970,2016,3726000.0,95.0,
5783,Montana,Sheridan H S,3024180,2016,1382000.0,75.0,
5784,Montana,Sidney H S,3024230,2016,6730000.0,87.0,
5785,Montana,Simms H S,3024330,2016,1861000.0,90.0,
5786,Montana,St Regis K-12 Schools,3024930,2016,3038000.0,75.0,
5787,Montana,Stevensville H S,3025050,2016,4117000.0,97.5,
5788,Montana,Centerville H S,3025140,2016,1349000.0,75.0,
5789,Montana,Sunburst K-12 Schools,3025320,2016,3272000.0,90.0,
5790,Montana,Superior K-12 Schools,3025470,2016,4057000.0,69.5,
5791,Montana,Sweet Grass County H S,3025560,2016,3118000.0,95.0,
5792,Montana,Terry K-12 Schools,3025950,2016,2210000.0,75.0,
5793,Montana,Thompson Falls H S,3026100,2016,2468000.0,95.0,
5794,Montana,Three Forks H S,3026190,2016,2038000.0,95.0,
5795,Montana,Troy H S,3026580,2016,2506000.0,84.5,
5796,Montana,Twin Bridges K-12 Schools,3026730,2016,3350000.0,90.0,
5797,Montana,Valier H S,3027090,2016,1140000.0,75.0,
5798,Montana,Victor K-12 Schools,3027270,2016,3535000.0,90.0,
5799,Montana,West Yellowstone K-12,3027630,2016,4043000.0,75.0,
5800,Montana,Whitefish H S,3027790,2016,7646000.0,87.0,
5801,Montana,Whitehall H S,3027840,2016,1983000.0,90.0,
5802,Montana,Whitewater K-12 Schools,3027930,2016,1384000.0,75.0,
5803,Montana,Wibaux K-12 Schools,3028020,2016,2993000.0,75.0,
5804,Montana,Winifred K-12 Schools,3028380,2016,1671000.0,75.0,
5805,Montana,Winnett K-12 Schools,3028470,2016,1495000.0,75.0,
5806,Montana,Wolf Point H S,3028620,2016,3494000.0,64.5,
5807,Montana,White Sulphur Spgs K-12,3028770,2016,4376000.0,90.0,
5808,Montana,Rocky Boy H S,3028911,2016,2486000.0,44.5,
5809,Nebraska,David City Public Schools,3100002,2016,13077000.0,92.0,
5810,Nebraska,East Butler Public Schools,3100003,2016,6252000.0,90.0,
5811,Nebraska,Laurel-Concord-Coleridge School,3100004,2016,7584000.0,90.0,
5812,Nebraska,West Point Public Schools,3100006,2016,11880000.0,97.5,
5813,Nebraska,Wisner-Pilger Public Schools,3100008,2016,10387000.0,95.0,
5814,Nebraska,Anselmo-Merna Public Schools,3100010,2016,4470000.0,90.0,
5815,Nebraska,Broken Bow Public Schools,3100011,2016,12631000.0,92.0,
5816,Nebraska,Callaway Public Schools,3100012,2016,3848000.0,75.0,
5817,Nebraska,Cambridge Public Schools,3100015,2016,5304000.0,90.0,
5818,Nebraska,Grand Island Public Schools,3100016,2016,142607000.0,87.0,
5819,Nebraska,Wauneta-Palisade Public Schs,3100018,2016,4035000.0,75.0,
5820,Nebraska,Ewing Public Schools,3100020,2016,2608000.0,75.0,
5821,Nebraska,Waverly School District 145,3100021,2016,26346000.0,97.5,
5822,Nebraska,North Platte Public Schools,3100022,2016,47506000.0,89.0,
5823,Nebraska,Maxwell Public Schools,3100023,2016,3988000.0,90.0,
5824,Nebraska,Sutherland Public Schools,3100024,2016,5554000.0,90.0,
5825,Nebraska,Elkhorn Valley Schools,3100025,2016,5066000.0,90.0,
5826,Nebraska,Superior Public Schools,3100029,2016,6923000.0,90.0,
5827,Nebraska,Ashland-Greenwood Public Schs,3100034,2016,10194000.0,97.5,
5828,Nebraska,Stanton Community Schools,3100041,2016,6293000.0,95.0,
5829,Nebraska,Franklin Public Schools,3100065,2016,5412000.0,90.0,167.0
5830,Nebraska,Silver Lake Public Schools,3100066,2016,5334000.0,75.0,
5831,Nebraska,Banner County Public Schools,3100067,2016,3360000.0,75.0,
5832,Nebraska,Amherst Public Schools,3100070,2016,4178000.0,95.0,
5833,Nebraska,Tekamah-Herman Community Schs,3100071,2016,9488000.0,95.0,
5834,Nebraska,Leyton Public Schools,3100072,2016,4044000.0,90.0,
5835,Nebraska,Arnold Public Schools,3100073,2016,3015000.0,75.0,
5836,Nebraska,Scribner-Snyder Community Schs,3100076,2016,3818000.0,90.0,
5837,Nebraska,Dundy Co Stratton Public Schs,3100077,2016,5873000.0,90.0,
5838,Nebraska,Alma Public Schools,3100080,2016,4861000.0,90.0,
5839,Nebraska,Stuart Public Schools,3100082,2016,3183000.0,75.0,
5840,Nebraska,St Paul Public Schools,3100085,2016,8769000.0,95.0,
5841,Nebraska,Norris School Dist 160,3100088,2016,23719000.0,97.5,
5842,Nebraska,Palmer Public Schools,3100089,2016,4685000.0,75.0,1455.0
5843,Nebraska,Bayard Public Schools,3100090,2016,6209000.0,90.0,
5844,Nebraska,Fullerton Public Schools,3100091,2016,4854000.0,95.0,
5845,Nebraska,Crete Public Schools,3100095,2016,35769000.0,97.5,
5846,Nebraska,Friend Public Schools,3100096,2016,4577000.0,90.0,
5847,Nebraska,Morrill Public Schools,3100097,2016,5831000.0,90.0,
5848,Nebraska,Gering Public Schools,3100098,2016,21422000.0,87.0,
5849,Nebraska,Centennial Public Schools,3100099,2016,9011000.0,90.0,
5850,Nebraska,Bridgeport Public Schools,3100105,2016,10058000.0,84.5,
5851,Nebraska,Southern Valley Schools,3100109,2016,8595000.0,90.0,
5852,Nebraska,South Platte Public Schools,3100110,2016,7770000.0,75.0,
5853,Nebraska,Eustis-Farnam Public Schools,3100111,2016,3518000.0,75.0,187.0
5854,Nebraska,Lakeview Community Schools,3100112,2016,11587000.0,84.5,840.0
5855,Nebraska,Logan View Public Schools,3100114,2016,8208000.0,95.0,556.0
5856,Nebraska,North Bend Central Public Schs,3100115,2016,9452000.0,95.0,
5857,Nebraska,Freeman Public Schools,3100116,2016,5874000.0,95.0,440.0
5858,Nebraska,Heartland Community Schools,3100117,2016,5522000.0,90.0,333.0
5859,Nebraska,Fillmore Central Public Schs,3100118,2016,10003000.0,95.0,
5860,Nebraska,Nebraska Unified District 1,3100119,2016,9347000.0,95.0,447.0
5861,Nebraska,Hitchcock Co Sch System,3100120,2016,4636000.0,75.0,
5862,Nebraska,Doniphan-Trumbull Public Schs,3100121,2016,7244000.0,95.0,
5863,Nebraska,South Central Nebraska Unified 5,3100122,2016,12374000.0,95.0,
5864,Nebraska,High Plains Community Schools,3100123,2016,5849000.0,90.0,228.0
5865,Nebraska,Bruning-Davenport Unified Sys,3100124,2016,4699000.0,75.0,
5866,Nebraska,Diller-Odell Public Schools,3100125,2016,5275000.0,75.0,264.0
5867,Nebraska,Twin River Public Schools,3100129,2016,7898000.0,95.0,486.0
5868,Nebraska,Cross County Community Schools,3100130,2016,6360000.0,90.0,369.0
5869,Nebraska,Thayer Central Community Schs,3100132,2016,9740000.0,90.0,
5870,Nebraska,Exeter-Milligan Public Schools,3100133,2016,6856000.0,75.0,
5871,Nebraska,Wilcox-Hildreth Public Schools,3100134,2016,4935000.0,90.0,
5872,Nebraska,Creek Valley Schools,3100140,2016,4972000.0,90.0,
5873,Nebraska,Emerson-Hubbard Public Schools,3100141,2016,4798000.0,90.0,
5874,Nebraska,Perkins County Schools,3100157,2016,7685000.0,90.0,
5875,Nebraska,Chase County Schools,3100163,2016,8696000.0,95.0,
5876,Nebraska,Douglas Co West Community Schs,3100165,2016,12575000.0,92.0,
5877,Nebraska,Gordon-Rushville Public Schs,3100170,2016,11645000.0,95.0,
5878,Nebraska,West Holt Public Schools,3100172,2016,7980000.0,90.0,
5879,Nebraska,Johnson Co Central Public Schs,3100176,2016,7759000.0,84.5,
5880,Nebraska,Southwest Public Schools,3100178,2016,5750000.0,90.0,
5881,Nebraska,Humboldt Table Rock Steinauer,3100179,2016,9119000.0,90.0,
5882,Nebraska,West Boyd School District,3100180,2016,4582000.0,90.0,
5883,Nebraska,Howells-Dodge Consolidated Schools,3100183,2016,4556000.0,90.0,
5884,Nebraska,Riverside Public Schools,3100184,2016,5199000.0,90.0,234.0
5885,Nebraska,Central Valley Public Schools,3100185,2016,7183000.0,90.0,309.0
5886,Nebraska,Elmwood-Murdock Public Schools,3101992,2016,5886000.0,95.0,
5887,Nebraska,Adams Central Public Schools,3102770,2016,15133000.0,97.5,
5888,Nebraska,Ainsworth Community Schools,3102790,2016,7229000.0,95.0,
5889,Nebraska,Boone Central Schools,3102820,2016,11025000.0,95.0,
5890,Nebraska,Allen Consolidated Schools,3102880,2016,3342000.0,90.0,
5891,Nebraska,Alliance Public Schools,3102910,2016,16475000.0,87.0,
5892,Nebraska,Ansley Public Schools,3103060,2016,3506000.0,90.0,
5893,Nebraska,Arapahoe Public Schools,3103090,2016,4686000.0,90.0,
5894,Nebraska,Arcadia Public Schools,3103120,2016,2972000.0,75.0,
5895,Nebraska,Arlington Public Schools,3103130,2016,9728000.0,95.0,5398.0
5896,Nebraska,Arthur County Schools,3103210,2016,2700000.0,75.0,
5897,Nebraska,Auburn Public Schools,3103330,2016,11933000.0,92.0,
5898,Nebraska,Aurora Public Schools,3103360,2016,17133000.0,97.5,
5899,Nebraska,Axtell Community Schools,3103420,2016,4691000.0,90.0,
5900,Nebraska,Bancroft-Rosalie Comm Schools,3103440,2016,3973000.0,75.0,
5901,Nebraska,Battle Creek Public Schools,3103540,2016,6726000.0,95.0,
5902,Nebraska,Beatrice Public Schools,3103600,2016,24698000.0,87.0,
5903,Nebraska,Bellevue Public Schools,3103810,2016,107188000.0,91.0,
5904,Nebraska,Bennington Public Schools,3103990,2016,32291000.0,92.0,
5905,Nebraska,Bertrand Public Schools,3104020,2016,6782000.0,90.0,
5906,Nebraska,Blair Community Schools,3104100,2016,24526000.0,92.0,
5907,Nebraska,Bloomfield Community Schools,3104140,2016,4305000.0,75.0,
5908,Nebraska,Blue Hill Public Schools,3104200,2016,5337000.0,90.0,
5909,Nebraska,Brady Public Schools,3104290,2016,3566000.0,90.0,
5910,Nebraska,Burwell Public Schools,3104640,2016,5174000.0,95.0,
5911,Nebraska,Cedar Bluffs Public Schools,3104870,2016,4469000.0,90.0,
5912,Nebraska,Central City Public Schools,3104920,2016,11905000.0,84.5,
5913,Nebraska,Raymond Central Public Schools,3104950,2016,8584000.0,95.0,
5914,Nebraska,Chadron Public Schools,3104980,2016,11495000.0,95.0,
5915,Nebraska,Chambers Public Schools,3105010,2016,2586000.0,75.0,
5916,Nebraska,Clarkson Public Schools,3105160,2016,3966000.0,90.0,
5917,Nebraska,Cody-Kilgore Public Schs,3105280,2016,2945000.0,75.0,
5918,Nebraska,Columbus Public Schools,3105340,2016,73207000.0,86.0,
5919,Nebraska,Cozad Community Schools,3105460,2016,11939000.0,97.5,
5920,Nebraska,Crawford Public Schools,3105520,2016,4695000.0,90.0,
5921,Nebraska,Creighton Community Public Schools,3105550,2016,5459000.0,90.0,
5922,Nebraska,Crofton Community Schools,3105630,2016,5355000.0,90.0,
5923,Nebraska,Deshler Public Schools,3105910,2016,4829000.0,90.0,
5924,Nebraska,Tri County Public Schools,3105970,2016,6984000.0,90.0,
5925,Nebraska,Hayes Center Public Schools,3109120,2016,2976000.0,75.0,
5926,Nebraska,Umo N Ho N Nation Public Schs,3119560,2016,14358000.0,49.5,
5927,Nebraska,Centura Public Schools,3162950,2016,7932000.0,90.0,
5928,Nebraska,Dorchester Public School,3169840,2016,3427000.0,90.0,
5929,Nebraska,Elgin Public Schools,3170050,2016,3666000.0,75.0,
5930,Nebraska,Elkhorn Public Schools,3170110,2016,115477000.0,98.0,
5931,Nebraska,Elm Creek Public Schools,3170140,2016,4538000.0,95.0,
5932,Nebraska,Elwood Public Schools,3170220,2016,3868000.0,90.0,
5933,Nebraska,Fairbury Public Schools,3170440,2016,15321000.0,92.0,
5934,Nebraska,Falls City Public Schools,3170530,2016,11975000.0,87.0,
5935,Nebraska,Fort Calhoun Community Schs,3170650,2016,11800000.0,95.0,
5936,Nebraska,Fremont Public Schools,3170710,2016,54056000.0,86.0,
5937,Nebraska,Garden County Schools,3170800,2016,5485000.0,90.0,
5938,Nebraska,Gibbon Public Schools,3170980,2016,8655000.0,95.0,
5939,Nebraska,Giltner Public Schools,3171010,2016,3440000.0,75.0,
5940,Nebraska,Gothenburg Public Schools,3171100,2016,10794000.0,97.5,
5941,Nebraska,Gretna Public Schools,3171220,2016,59265000.0,97.0,
5942,Nebraska,Hampton Public Schools,3171370,2016,3431000.0,75.0,
5943,Nebraska,Hartington Newcastle Public Schools,3171520,2016,8189000.0,84.5,
5944,Nebraska,Harvard Public Schools,3171550,2016,4990000.0,90.0,
5945,Nebraska,Hastings Public Schools,3171580,2016,50183000.0,88.0,
5946,Nebraska,Hay Springs Public Schools,3171610,2016,2834000.0,75.0,
5947,Nebraska,Hemingford Public Schools,3171730,2016,6400000.0,84.5,
5948,Nebraska,Hershey Public Schools,3171820,2016,7120000.0,95.0,
5949,Nebraska,Holdrege Public Schools,3171940,2016,15438000.0,92.0,
5950,Nebraska,Homer Community Schools,3172000,2016,6452000.0,95.0,
5951,Nebraska,Humphrey Public Schools,3172150,2016,4476000.0,90.0,
5952,Nebraska,Hyannis Area Schools,3172210,2016,3402000.0,75.0,
5953,Nebraska,Johnson-Brock Public Schools,3172335,2016,3787000.0,75.0,
5954,Nebraska,Kearney Public Schools,3172390,2016,111009000.0,94.0,
5955,Nebraska,Kenesaw Public Schools,3172420,2016,4046000.0,90.0,
5956,Nebraska,Keya Paha County Schools,3172480,2016,2649000.0,75.0,
5957,Nebraska,Kimball Public Schools,3172570,2016,7378000.0,95.0,
5958,Nebraska,Leigh Community Schools,3172720,2016,3258000.0,75.0,
5959,Nebraska,Lewiston Consolidated Schools,3172780,2016,3847000.0,75.0,
5960,Nebraska,Lexington Public Schools,3172810,2016,37306000.0,87.0,7022.0
5961,Nebraska,Lincoln Public Schools,3172840,2016,545311000.0,83.0,
5962,Nebraska,Loomis Public Schools,3172990,2016,4830000.0,90.0,
5963,Nebraska,Louisville Public Schools,3173050,2016,7583000.0,95.0,
5964,Nebraska,Loup City Public Schools,3173090,2016,5328000.0,90.0,
5965,Nebraska,Loup County Public Schools,3173120,2016,2056000.0,75.0,
5966,Nebraska,Lynch Public Schools,3173170,2016,1881000.0,75.0,
5967,Nebraska,Lyons-Decatur Northeast Schs,3173210,2016,4837000.0,90.0,
5968,Nebraska,Madison Public Schools,3173230,2016,9089000.0,95.0,3014.0
5969,Nebraska,Malcolm Public Schools,3173290,2016,6630000.0,95.0,
5970,Nebraska,Maywood Public Schools,3173440,2016,3280000.0,75.0,
5971,Nebraska,Mc Cook Public Schools,3173470,2016,17578000.0,97.5,
5972,Nebraska,Mc Cool Junction Public Schs,3173500,2016,4189000.0,90.0,
5973,Nebraska,Mc Pherson County Schools,3173560,2016,2132000.0,75.0,
5974,Nebraska,Mead Public Schools,3173590,2016,4619000.0,69.5,
5975,Nebraska,Medicine Valley Public Schools,3173600,2016,3924000.0,75.0,
5976,Nebraska,Meridian Public Schools,3173660,2016,4488000.0,90.0,
5977,Nebraska,Milford Public Schools,3173710,2016,8620000.0,95.0,6123.0
5978,Nebraska,Millard Public Schools,3173740,2016,265857000.0,92.0,
5979,Nebraska,Minatare Public Schools,3173800,2016,3891000.0,75.0,
5980,Nebraska,Minden Public Schools,3173830,2016,20260000.0,95.0,
5981,Nebraska,Mitchell Public Schools,3173890,2016,8950000.0,95.0,
5982,Nebraska,Mullen Public Schools,3174040,2016,3517000.0,90.0,
5983,Nebraska,Nebraska City Public Schools,3174160,2016,19731000.0,87.0,
5984,Nebraska,Conestoga Public Schools,3174200,2016,8897000.0,95.0,
5985,Nebraska,Neligh-Oakdale Schools,3174220,2016,6437000.0,95.0,
5986,Nebraska,Newman Grove Public Schools,3174340,2016,3225000.0,75.0,
5987,Nebraska,Niobrara Public Schools,3174370,2016,5379000.0,75.0,
5988,Nebraska,Norfolk Public Schools,3174430,2016,51216000.0,91.0,
5989,Nebraska,Northwest Public Schools,3174580,2016,18953000.0,97.5,
5990,Nebraska,Oakland Craig Public Schools,3174640,2016,6493000.0,84.5,
5991,Nebraska,Ogallala Public Schools,3174760,2016,13491000.0,92.0,
5992,Nebraska,Omaha Public Schools,3174820,2016,729299000.0,79.0,
5993,Nebraska,O'Neill Public Schools,3174850,2016,11753000.0,95.0,
5994,Nebraska,Ord Public Schools,3174940,2016,8458000.0,95.0,
5995,Nebraska,Osceola Public Schools,3175000,2016,4601000.0,90.0,
5996,Nebraska,Osmond Community Schools,3175030,2016,3485000.0,90.0,
5997,Nebraska,Overton Public Schools,3175060,2016,4145000.0,75.0,
5998,Nebraska,Palmyra District O R 1,3175210,2016,7742000.0,90.0,
5999,Nebraska,Papillion-La Vista Public Schs,3175270,2016,138270000.0,96.0,
6000,Nebraska,Pawnee City Public Schools,3175330,2016,4631000.0,90.0,
6001,Nebraska,Paxton Consolidated Schools,3175360,2016,4472000.0,75.0,
6002,Nebraska,Pender Public Schools,3175390,2016,5642000.0,90.0,
6003,Nebraska,Pierce Public Schools,3175510,2016,8368000.0,95.0,
6004,Nebraska,Plainview Public Schools,3175570,2016,5441000.0,90.0,
6005,Nebraska,Springfield Platteview Community Schools,3175630,2016,18954000.0,97.5,
6006,Nebraska,Plattsmouth Community Schools,3175660,2016,21185000.0,87.0,
6007,Nebraska,Pleasanton Public Schools,3175690,2016,3838000.0,75.0,254.0
6008,Nebraska,Ponca Public Schools,3175770,2016,6856000.0,90.0,
6009,Nebraska,Potter-Dix Public Schools,3175810,2016,3660000.0,75.0,
6010,Nebraska,Ralston Public Schools,3175900,2016,38462000.0,86.0,
6011,Nebraska,Randolph Public Schools,3175930,2016,4631000.0,90.0,
6012,Nebraska,Ravenna Public Schools,3175960,2016,6514000.0,95.0,
6013,Nebraska,Red Cloud Community Schools,3175990,2016,4171000.0,75.0,
6014,Nebraska,Rock County Public Schools,3176170,2016,3874000.0,75.0,
6015,Nebraska,Sandhills Public Schools,3176380,2016,2567000.0,75.0,
6016,Nebraska,Santee Community Schools,3176400,2016,5816000.0,75.0,
6017,Nebraska,Sargent Public Schools,3176410,2016,2980000.0,75.0,
6018,Nebraska,Schuyler Community Schools,3176450,2016,22931000.0,82.0,
6019,Nebraska,Scottsbluff Public Schools,3176470,2016,55843000.0,92.0,
6020,Nebraska,Seward Public Schools,3176560,2016,18187000.0,92.0,
6021,Nebraska,Shelby - Rising City Public Schools,3176590,2016,15717000.0,90.0,
6022,Nebraska,Shelton Public Schools,3176620,2016,4936000.0,90.0,
6023,Nebraska,Sidney Public Schools,3176710,2016,16252000.0,97.5,
6024,Nebraska,So Sioux City Community Schs,3176860,2016,47142000.0,88.0,
6025,Nebraska,St Edward Public Schools,3176980,2016,3018000.0,90.0,
6026,Nebraska,Stapleton Public Schools,3177100,2016,3624000.0,90.0,
6027,Nebraska,Southern School Dist 1,3177180,2016,7003000.0,90.0,
6028,Nebraska,Sterling Public Schools,3177190,2016,3459000.0,90.0,
6029,Nebraska,Sumner-Eddyville-Miller Schs,3177340,2016,6895000.0,75.0,
6030,Nebraska,Sutton Public Schools,3177520,2016,6133000.0,90.0,
6031,Nebraska,Syracuse-Dunbar-Avoca Schools,3177550,2016,9550000.0,97.5,
6032,Nebraska,Thedford Public Schools,3177730,2016,2602000.0,75.0,
6033,Nebraska,Valentine Community Schools,3178020,2016,10619000.0,95.0,
6034,Nebraska,Wahoo Public Schools,3178210,2016,12928000.0,95.0,
6035,Nebraska,Wakefield Public Schools,3178240,2016,6280000.0,90.0,
6036,Nebraska,Wallace Public Sch Dist 65 R,3178260,2016,3657000.0,75.0,
6037,Nebraska,Walthill Public Schools,3178300,2016,6960000.0,90.0,
6038,Nebraska,Wausa Public Schools,3178450,2016,3425000.0,90.0,
6039,Nebraska,Wayne Community Schools,3178520,2016,11100000.0,84.5,
6040,Nebraska,Weeping Water Public Schools,3178540,2016,6731000.0,95.0,
6041,Nebraska,Westside Community Schools,3178660,2016,91090000.0,94.0,
6042,Nebraska,Wheeler Central Schools,3178670,2016,2495000.0,75.0,
6043,Nebraska,Wilber-Clatonia Public Schools,3178720,2016,7195000.0,95.0,
6044,Nebraska,Winnebago Public Schools,3178810,2016,15675000.0,84.5,
6045,Nebraska,Winside Public Schools,3178840,2016,4121000.0,90.0,
6046,Nebraska,Wood River Rural Schools,3178940,2016,8038000.0,95.0,
6047,Nebraska,Wynot Public Schools,3178990,2016,3181000.0,75.0,
6048,Nebraska,York Public Schools,3179050,2016,17873000.0,97.5,
6049,Nebraska,Yutan Public Schools,3179080,2016,6275000.0,90.0,
6050,Nevada,State-Sponsored Charter Schools,3200001,2016,228265000.0,59.0,
6051,Nevada,Davidson Academy  School District,3200021,2016,2736000.0,90.0,
6052,Nevada,Churchill County School District,3200030,2016,51573000.0,60.0,3273.0
6053,Nevada,Clark County School District,3200060,2016,3081183000.0,75.0,325990.0
6054,Nevada,Douglas County School District,3200090,2016,68696000.0,89.0,6041.0
6055,Nevada,Elko County School District,3200120,2016,133087000.0,85.0,10149.0
6056,Nevada,Eureka County School District,3200180,2016,7670000.0,90.0,259.0
6057,Nevada,Humboldt County School District,3200210,2016,41712000.0,76.0,3487.0
6058,Nevada,Lander County School District,3200240,2016,18779000.0,82.0,1001.0
6059,Nevada,Lincoln County School District,3200270,2016,14579000.0,82.0,1006.0
6060,Nevada,Lyon County School District,3200300,2016,94471000.0,81.0,8129.0
6061,Nevada,Mineral County School District,3200330,2016,6579000.0,74.5,505.0
6062,Nevada,Nye County School District,3200360,2016,59775000.0,69.0,5071.0
6063,Nevada,Carson City School District,3200390,2016,87193000.0,80.0,7833.0
6064,Nevada,Pershing County School District,3200420,2016,12587000.0,84.5,649.0
6065,Nevada,Storey County School District,3200450,2016,7460000.0,90.0,411.0
6066,Nevada,Washoe County School District,3200480,2016,667384000.0,77.0,66504.0
6067,Nevada,White Pine County School District,3200510,2016,19239000.0,82.0,1237.0
6068,New Hampshire,John Stark Regional School District,3300003,2016,12738000.0,92.0,
6069,New Hampshire,Exeter Region Coop School District,3300017,2016,51364000.0,95.0,
6070,New Hampshire,Gorham Randolph Shelburne Coop School District,3300035,2016,7410000.0,95.0,421.0
6071,New Hampshire,Milton School District,3300616,2016,9565000.0,84.5,3437.0
6072,New Hampshire,Bedford School District,3301740,2016,60228000.0,97.0,4474.0
6073,New Hampshire,Berlin School District,3301860,2016,20089000.0,87.0,
6074,New Hampshire,Bow School District,3301950,2016,26129000.0,97.5,
6075,New Hampshire,Claremont School District,3302340,2016,34012000.0,77.0,1788.0
6076,New Hampshire,Colebrook School District,3302400,2016,6215000.0,90.0,
6077,New Hampshire,Concord School District,3302460,2016,76502000.0,83.0,
6078,New Hampshire,Contoocook Valley School District,3302480,2016,43192000.0,87.0,
6079,New Hampshire,Conway School District,3302490,2016,31729000.0,96.0,
6080,New Hampshire,Dover School District,3302640,2016,57175000.0,88.0,3829.0
6081,New Hampshire,Dresden School District,3302670,2016,23881000.0,97.5,
6082,New Hampshire,Epping School District,3302880,2016,17857000.0,77.0,975.0
6083,New Hampshire,Fall Mountain Regional School District,3302990,2016,28280000.0,92.0,
6084,New Hampshire,Farmington School District,3303000,2016,16280000.0,82.0,
6085,New Hampshire,Franklin School District,3303090,2016,15347000.0,77.0,1160.0
6086,New Hampshire,Franklin School District,3303090,2016,15347000.0,77.0,4446.0
6087,New Hampshire,Gilford School District,3303180,2016,23265000.0,92.0,1052.0
6088,New Hampshire,Goffstown School District,3303240,2016,38239000.0,92.0,
6089,New Hampshire,Governor Wentworth Reg School District,3303330,2016,44728000.0,92.0,
6090,New Hampshire,Haverhill Cooperative School District,3303660,2016,13716000.0,95.0,
6091,New Hampshire,Hillsboro Deering Coop School District,3303750,2016,21833000.0,82.0,
6092,New Hampshire,Hinsdale School District,3303780,2016,11184000.0,95.0,
6093,New Hampshire,Hollis/Brookline Coop School District,3303850,2016,20104000.0,97.5,
6094,New Hampshire,Hopkinton School District,3303900,2016,17085000.0,92.0,
6095,New Hampshire,Hudson School District,3303930,2016,47235000.0,89.0,
6096,New Hampshire,Inter-Lakes School District,3303960,2016,24293000.0,87.0,
6097,New Hampshire,Jaffrey-Rindge Coop School District,3304030,2016,24462000.0,92.0,
